x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
-11.3258, 3.56005, -28.455387, 4.655556, 0.478853, -0.002029, 0.000822, 1496957378.844100, 2.892410, 1.000000, 11.907444, 18.596170, 13.690394, -1.127660
-11.3737, 3.57038, -28.455963, 4.655556, 0.359511, -0.002029, 0.000000, 1496957378.853500, 2.892357, 1.000000, 11.954000, 18.596170, 13.690394, -1.127660
-11.4216, 3.58075, -28.456506, 4.666667, 0.356709, -0.001990, 0.000820, 1496957378.864100, 2.892311, 1.000000, 12.000667, 18.413061, 13.641565, -1.106383
-11.4695, 3.59117, -28.457026, 4.666667, 0.376967, -0.001990, 0.000000, 1496957378.873600, 2.892287, 1.000000, 12.047333, 18.413061, 13.641565, -1.106383
-11.5175, 3.60161, -28.457471, 4.672222, 0.385000, -0.001990, 0.000000, 1496957378.884200, 2.892290, 1.000000, 12.094056, 18.339819, 13.606470, -1.106383
-11.5655, 3.6121, -28.457901, 4.672222, 0.430173, -0.001990, 0.000000, 1496957378.894100, 2.892275, 1.000000, 12.140778, 18.339819, 13.606470, -1.106383
-11.6136, 3.6226, -28.458308, 4.672222, 0.402376, -0.001990, 0.000000, 1496957378.903800, 2.892275, 1.000000, 12.187500, 18.339819, 13.606470, -1.106383
-11.6616, 3.63313, -28.458602, 4.675000, 0.397686, -0.001914, 0.001637, 1496957378.915400, 2.892230, 1.000000, 12.234250, 18.278782, 13.676661, -1.063830
-11.7097, 3.64367, -28.458920, 4.683333, 0.319276, -0.001914, 0.000000, 1496957378.923900, 2.892209, 1.000000, 12.281083, 18.193333, 13.696498, -1.063830
-11.7579, 3.65423, -28.459182, 4.683333, 0.337930, -0.001914, 0.000000, 1496957378.934600, 2.892182, 1.000000, 12.327917, 18.193333, 13.696498, -1.063830
-11.8061, 3.6648, -28.459430, 4.688889, 0.323995, -0.001875, 0.000816, 1496957378.944100, 2.892132, 1.000000, 12.374806, 18.242161, 13.656825, -1.042553
-11.8543, 3.67538, -28.459697, 4.688889, 0.364708, -0.001875, 0.000000, 1496957378.953600, 2.892084, 1.000000, 12.421694, 18.242161, 13.656825, -1.042553
-11.9025, 3.686, -28.459919, 4.694445, 0.453584, -0.001875, 0.000000, 1496957378.964100, 2.892019, 1.000000, 12.468639, 18.205540, 13.661403, -1.042553
-11.9508, 3.6966, -28.460171, 4.694445, 0.443538, -0.001875, 0.000000, 1496957378.973600, 2.891973, 1.000000, 12.515583, 18.205540, 13.661403, -1.042553
-11.9991, 3.70721, -28.460451, 4.702778, 0.373098, -0.001875, 0.000000, 1496957378.984200, 2.891891, 1.000000, 12.562611, 18.071260, 13.641565, -1.042553
-12.0475, 3.71781, -28.460703, 4.702778, 0.341264, -0.001875, 0.000000, 1496957378.993800, 2.891863, 1.000000, 12.609639, 18.071260, 13.641565, -1.042553
-12.0959, 3.72843, -28.461030, 4.705555, 0.386877, -0.001875, 0.000000, 1496957379.004300, 2.891751, 1.000000, 12.656694, 17.949188, 13.679713, -1.042553
-12.1444, 3.73905, -28.461389, 4.705555, 0.374137, -0.001875, 0.000000, 1496957379.013900, 2.891650, 1.000000, 12.703750, 17.949188, 13.679713, -1.042553
-12.1929, 3.74965, -28.461768, 4.713889, 0.426640, -0.001875, 0.000000, 1496957379.023800, 2.891591, 1.000000, 12.750889, 17.888151, 13.699550, -1.042553
-12.2414, 3.76024, -28.462232, 4.713889, 0.441758, -0.001875, 0.000000, 1496957379.034400, 2.891505, 1.000000, 12.798028, 17.888151, 13.699550, -1.042553
-12.29, 3.77083, -28.462726, 4.719444, 0.441814, -0.001875, 0.000000, 1496957379.044000, 2.891425, 1.000000, 12.845222, 17.875944, 13.707179, -1.042553
-12.3386, 3.78143, -28.463234, 4.719444, 0.475065, -0.001875, 0.000000, 1496957379.054600, 2.891354, 1.000000, 12.892417, 17.875944, 13.707179, -1.042553
-12.3873, 3.79201, -28.463824, 4.733333, 0.377851, -0.001875, 0.000000, 1496957379.064200, 2.891313, 1.000000, 12.939750, 17.851530, 13.670558, -1.042553
-12.436, 3.80261, -28.464410, 4.733333, 0.423169, -0.001875, 0.000000, 1496957379.073800, 2.891248, 1.000000, 12.987083, 17.851530, 13.670558, -1.042553
-12.4839, 3.81374, -28.464852, 4.741667, 0.341877, -0.001875, 0.000000, 1496957379.084200, 2.889680, 1.000000, 13.034500, 17.912565, 13.630884, -1.042553
-12.5314, 3.82489, -28.465347, 4.741667, 0.382860, -0.001875, 0.000000, 1496957379.093700, 2.889585, 1.000000, 13.081917, 17.912565, 13.630884, -1.042553
-12.5789, 3.83604, -28.465860, 4.747222, 0.340815, -0.001875, 0.000000, 1496957379.104300, 2.889510, 1.000000, 13.129389, 17.802700, 13.731594, -1.042553
-12.6266, 3.84723, -28.466502, 4.747222, 0.513273, -0.001875, 0.000000, 1496957379.113800, 2.889456, 1.000000, 13.176861, 17.802700, 13.731594, -1.042553
-12.6742, 3.85843, -28.467122, 4.755556, 0.486353, -0.001875, 0.000000, 1496957379.124300, 2.889397, 1.000000, 13.224417, 17.631800, 13.623255, -1.042553
-12.7219, 3.86964, -28.467834, 4.755556, 0.431258, -0.001875, 0.000000, 1496957379.133800, 2.889385, 1.000000, 13.271972, 17.631800, 13.623255, -1.042553
-12.7696, 3.88087, -28.468529, 4.763889, 0.418357, -0.001837, 0.000803, 1496957379.144300, 2.889317, 1.000000, 13.319611, 17.314413, 13.679713, -1.021277
-12.8173, 3.89211, -28.469265, 4.763889, 0.299097, -0.001837, 0.000000, 1496957379.153800, 2.889298, 1.000000, 13.367250, 17.314413, 13.679713, -1.021277
-12.8651, 3.90337, -28.470041, 4.775000, 0.370943, -0.001799, 0.000802, 1496957379.164300, 2.889226, 1.000000, 13.415000, 16.935987, 13.649195, -1.000000
-12.9129, 3.91462, -28.470731, 4.775000, 0.298760, -0.001799, 0.000000, 1496957379.173800, 2.889178, 1.000000, 13.462750, 16.935987, 13.649195, -1.000000
-12.9608, 3.92588, -28.471511, 4.780556, 0.350358, -0.001722, 0.001601, 1496957379.184300, 2.889110, 1.000000, 13.510556, 16.923780, 13.676661, -0.957447
-13.0086, 3.93715, -28.472224, 4.780556, 0.328955, -0.001722, 0.000000, 1496957379.193800, 2.889049, 1.000000, 13.558361, 16.923780, 13.676661, -0.957447
-13.0566, 3.9484, -28.472967, 4.786111, 0.320418, -0.001608, 0.002399, 1496957379.204300, 2.888968, 1.000000, 13.606222, 16.850538, 13.662929, -0.893617
-13.1045, 3.95964, -28.473720, 4.786111, 0.352396, -0.001608, 0.000000, 1496957379.213800, 2.888926, 1.000000, 13.654083, 16.850538, 13.662929, -0.893617
-13.1525, 3.97087, -28.474518, 4.791667, 0.276869, -0.001493, 0.002396, 1496957379.224300, 2.888822, 1.000000, 13.702000, 16.911573, 13.640039, -0.829787
-13.2005, 3.9821, -28.475332, 4.791667, 0.342642, -0.001493, 0.000000, 1496957379.233800, 2.888739, 1.000000, 13.749917, 16.911573, 13.640039, -0.829787
-13.2485, 3.99332, -28.476162, 4.802778, 0.373898, -0.001378, 0.002391, 1496957379.244300, 2.888652, 1.000000, 13.797944, 16.862745, 13.652246, -0.765957
-13.2967, 4.00455, -28.477001, 4.802778, 0.455317, -0.001378, 0.000000, 1496957379.253800, 2.888556, 1.000000, 13.845972, 16.862745, 13.652246, -0.765957
-13.3448, 4.01579, -28.477850, 4.811111, 0.409425, -0.001301, 0.001591, 1496957379.264300, 2.888449, 1.000000, 13.894083, 16.801708, 13.603418, -0.723404
-13.393, 4.02704, -28.478642, 4.811111, 0.344446, -0.001301, 0.000000, 1496957379.273800, 2.888338, 1.000000, 13.942194, 16.801708, 13.603418, -0.723404
-13.4412, 4.03831, -28.479460, 4.822222, 0.288880, -0.001187, 0.002381, 1496957379.284300, 2.888238, 1.000000, 13.990417, 16.740673, 13.653772, -0.659574
-13.4894, 4.0496, -28.480185, 4.822222, 0.266407, -0.001187, 0.000000, 1496957379.293800, 2.888128, 1.000000, 14.038639, 16.740673, 13.653772, -0.659574
-13.5376, 4.0609, -28.480914, 4.825000, 0.236601, -0.001148, 0.000793, 1496957379.304200, 2.888038, 1.000000, 14.086889, 16.704052, 13.659877, -0.638298
-13.5859, 4.07221, -28.481573, 4.825000, 0.222835, -0.001148, 0.000000, 1496957379.313600, 2.888017, 1.000000, 14.135139, 16.704052, 13.659877, -0.638298
-13.6341, 4.08353, -28.482240, 4.827778, 0.218453, -0.001110, 0.000793, 1496957379.324200, 2.887885, 1.000000, 14.183417, 16.752880, 13.678187, -0.617021
-13.6824, 4.09487, -28.482831, 4.827778, 0.273292, -0.001110, 0.000000, 1496957379.333800, 2.887814, 1.000000, 14.231694, 16.752880, 13.678187, -0.617021
-13.7308, 4.10622, -28.483385, 4.836111, 0.340459, -0.001072, 0.000791, 1496957379.344300, 2.887741, 1.000000, 14.280056, 16.752880, 13.705653, -0.595745
-13.7792, 4.11757, -28.483882, 4.836111, 0.266984, -0.001072, 0.000000, 1496957379.353700, 2.887697, 1.000000, 14.328417, 16.752880, 13.705653, -0.595745
-13.8276, 4.12894, -28.484309, 4.841667, 0.270986, -0.001072, 0.000000, 1496957379.364300, 2.887631, 1.000000, 14.376833, 16.838331, 13.598841, -0.595745
-13.876, 4.14029, -28.484704, 4.841667, 0.187976, -0.001072, 0.000000, 1496957379.373800, 2.887560, 1.000000, 14.425250, 16.838331, 13.598841, -0.595745
-13.9244, 4.15165, -28.485056, 4.844444, 0.178367, -0.001072, 0.000000, 1496957379.384300, 2.887551, 1.000000, 14.473694, 16.667429, 13.679713, -0.595745
-13.9729, 4.16299, -28.485392, 4.844444, 0.168630, -0.001072, 0.000000, 1496957379.393900, 2.887508, 1.000000, 14.522139, 16.667429, 13.679713, -0.595745
-14.0214, 4.17435, -28.485734, 4.847222, 0.249044, -0.001072, 0.000000, 1496957379.404500, 2.887407, 1.000000, 14.570611, 16.679636, 13.609522, -0.595745
-14.0699, 4.18572, -28.486104, 4.847222, 0.282614, -0.001072, 0.000000, 1496957379.414100, 2.887360, 1.000000, 14.619083, 16.679636, 13.609522, -0.595745
-14.1184, 4.19709, -28.486496, 4.850000, 0.321436, -0.001072, 0.000000, 1496957379.423900, 2.887348, 1.000000, 14.667583, 16.618601, 13.716334, -0.595745
-14.167, 4.20847, -28.486936, 4.850000, 0.318953, -0.001072, 0.000000, 1496957379.434500, 2.887335, 1.000000, 14.716083, 16.618601, 13.716334, -0.595745
-14.2156, 4.21986, -28.487405, 4.855556, 0.242445, -0.001072, 0.000000, 1496957379.444100, 2.887278, 1.000000, 14.764639, 16.655222, 13.669032, -0.595745
-14.2642, 4.23126, -28.487883, 4.855556, 0.233995, -0.001072, 0.000000, 1496957379.453600, 2.887285, 1.000000, 14.813194, 16.655222, 13.669032, -0.595745
-14.3128, 4.24265, -28.488418, 4.858333, 0.216861, -0.001072, 0.000000, 1496957379.464100, 2.887287, 1.000000, 14.861778, 16.667429, 13.669032, -0.595745
-14.3615, 4.25408, -28.489003, 4.858333, 0.271272, -0.001072, 0.000000, 1496957379.473500, 2.887250, 1.000000, 14.910361, 16.667429, 13.669032, -0.595745
-14.4102, 4.26549, -28.489585, 4.861111, 0.246370, -0.001072, 0.000000, 1496957379.484100, 2.887260, 1.000000, 14.958972, 16.691845, 13.646143, -0.595745
-14.4589, 4.27692, -28.490226, 4.861111, 0.257807, -0.001072, 0.000000, 1496957379.493600, 2.887199, 1.000000, 15.007583, 16.691845, 13.646143, -0.595745
-14.5076, 4.28835, -28.490870, 4.863889, 0.220960, -0.001072, 0.000000, 1496957379.504200, 2.887195, 1.000000, 15.056222, 16.630808, 13.647669, -0.595745
-14.5563, 4.2998, -28.491530, 4.863889, 0.165450, -0.001072, 0.000000, 1496957379.513600, 2.887175, 1.000000, 15.104861, 16.630808, 13.647669, -0.595745
-14.6051, 4.31124, -28.492222, 4.869444, 0.104598, -0.001072, 0.000000, 1496957379.524300, 2.887171, 1.000000, 15.153556, 16.704052, 13.579003, -0.595745
-14.6538, 4.32269, -28.492924, 4.869444, 0.163452, -0.001072, 0.000000, 1496957379.533800, 2.887152, 1.000000, 15.202250, 16.704052, 13.579003, -0.595745
-14.7026, 4.33414, -28.493696, 4.872222, 0.147841, -0.001033, 0.000786, 1496957379.544300, 2.887102, 1.000000, 15.250972, 16.667429, 13.649195, -0.574468
-14.7514, 4.34559, -28.494477, 4.872222, 0.211236, -0.001033, 0.000000, 1496957379.553900, 2.887101, 1.000000, 15.299694, 16.667429, 13.649195, -0.574468
-14.8002, 4.35703, -28.495280, 4.877778, 0.269832, -0.001033, 0.000000, 1496957379.564400, 2.887082, 1.000000, 15.348472, 16.545357, 13.665980, -0.574468
-14.8491, 4.36848, -28.496048, 4.877778, 0.247763, -0.001033, 0.000000, 1496957379.574000, 2.887049, 1.000000, 15.397250, 16.545357, 13.665980, -0.574468
-14.8979, 4.37992, -28.496745, 4.883333, 0.096285, -0.000995, 0.000784, 1496957379.584600, 2.886997, 1.000000, 15.446083, 16.459908, 13.620203, -0.553191
-14.9468, 4.39134, -28.497417, 4.883333, 0.070731, -0.000995, 0.000000, 1496957379.594200, 2.886943, 1.000000, 15.494917, 16.459908, 13.620203, -0.553191
-14.9956, 4.40277, -28.498025, 4.886111, 0.057485, -0.000957, 0.000783, 1496957379.603600, 2.886922, 1.000000, 15.543778, 16.423285, 13.615625, -0.531915
-15.0445, 4.41419, -28.498582, 4.886111, 0.081251, -0.000957, 0.000000, 1496957379.614100, 2.886848, 1.000000, 15.592639, 16.423285, 13.615625, -0.531915
-15.0934, 4.42562, -28.499057, 4.888889, 0.169389, -0.000957, 0.000000, 1496957379.623500, 2.886808, 1.000000, 15.641528, 16.447701, 13.600367, -0.531915
-15.1424, 4.43702, -28.499511, 4.888889, 0.082663, -0.000957, 0.000000, 1496957379.634100, 2.886764, 1.000000, 15.690417, 16.447701, 13.600367, -0.531915
-15.1913, 4.44843, -28.499873, 4.891667, 0.094344, -0.000957, 0.000000, 1496957379.643600, 2.886710, 1.000000, 15.739333, 16.435492, 13.600367, -0.531915
-15.2402, 4.45986, -28.500210, 4.891667, 0.080715, -0.000957, 0.000000, 1496957379.654100, 2.886666, 1.000000, 15.788250, 16.435492, 13.644617, -0.531915
-15.2892, 4.4713, -28.500491, 4.894444, 0.180467, -0.000957, 0.000000, 1496957379.663500, 2.886625, 1.000000, 15.837194, 16.423285, 13.644617, -0.531915
-15.3382, 4.48272, -28.500722, 4.894444, 0.143493, -0.000957, 0.000000, 1496957379.674000, 2.886619, 1.000000, 15.886139, 16.423285, 13.633936, -0.531915
-15.3872, 4.49416, -28.501016, 4.894444, 0.089599, -0.000957, 0.000000, 1496957379.684600, 2.886611, 1.000000, 15.935083, 16.325628, 13.633936, -0.531915
-15.4362, 4.5056, -28.501223, 4.894444, 0.055397, -0.000957, 0.000000, 1496957379.694100, 2.886544, 1.000000, 15.984028, 16.325628, 13.676661, -0.531915
-15.4852, 4.51707, -28.501477, 4.891667, 0.108313, -0.000957, 0.000000, 1496957379.703600, 2.886505, 1.000000, 16.032944, 16.374456, 13.676661, -0.531915
-15.5342, 4.52854, -28.501740, 4.891667, 0.073863, -0.000957, 0.000000, 1496957379.714100, 2.886496, 1.000000, 16.081861, 16.374456, 13.633936, -0.531915
-15.5832, 4.54004, -28.502045, 4.891667, 0.094834, -0.000957, 0.000000, 1496957379.723600, 2.886484, 1.000000, 16.130778, 16.350042, 13.633936, -0.531915
-15.6322, 4.55154, -28.502345, 4.891667, 0.086037, -0.000957, 0.000000, 1496957379.734200, 2.886483, 1.000000, 16.179694, 16.350042, 13.633936, -0.531915
-15.6812, 4.56305, -28.502656, 4.897222, 0.133809, -0.000957, 0.000000, 1496957379.743800, 2.886443, 1.000000, 16.228667, 16.337835, 13.673610, -0.531915
-15.7302, 4.57462, -28.502930, 4.897222, 0.096801, -0.000957, 0.000000, 1496957379.754300, 2.886461, 1.000000, 16.277639, 16.337835, 13.673610, -0.531915
-15.7792, 4.58618, -28.503272, 4.900000, 0.080342, -0.000957, 0.000000, 1496957379.763800, 2.886494, 1.000000, 16.326639, 16.264591, 13.670558, -0.531915
-15.8283, 4.59778, -28.503551, 4.900000, 0.126545, -0.000957, 0.000000, 1496957379.774400, 2.886545, 1.000000, 16.375639, 16.264591, 13.670558, -0.531915
-15.8773, 4.60936, -28.503886, 4.902778, 0.114459, -0.000957, 0.000000, 1496957379.784100, 2.886577, 1.000000, 16.424667, 16.350042, 13.670558, -0.531915
-15.9264, 4.62096, -28.504175, 4.902778, 0.120731, -0.000957, 0.000000, 1496957379.793500, 2.886635, 1.000000, 16.473694, 16.350042, 13.716334, -0.531915
-15.9755, 4.63256, -28.504411, 4.905556, 0.039512, -0.000919, 0.000780, 1496957379.804100, 2.886686, 1.000000, 16.522750, 16.337835, 13.716334, -0.510638
-16.0245, 4.64421, -28.504686, 4.905556, 0.045906, -0.000919, 0.000000, 1496957379.813600, 2.886747, 1.000000, 16.571806, 16.337835, 13.617151, -0.510638
-16.0735, 4.65585, -28.504921, 4.908333, -0.029125, -0.000880, 0.000780, 1496957379.824100, 2.886772, 1.000000, 16.620889, 16.289005, 13.617151, -0.489362
-16.1226, 4.66752, -28.505251, 4.908333, 0.011831, -0.000880, 0.000000, 1496957379.833500, 2.886848, 1.000000, 16.669972, 16.289005, 13.589684, -0.489362
-16.1716, 4.67921, -28.505622, 4.908333, 0.135002, -0.000842, 0.000780, 1496957379.844100, 2.886858, 1.000000, 16.719056, 16.276798, 13.589684, -0.468085
-16.2207, 4.69097, -28.506045, 4.908333, 0.227341, -0.000842, 0.000000, 1496957379.853500, 2.886874, 1.000000, 16.768139, 16.276798, 13.658351, -0.468085
-16.2698, 4.70273, -28.506508, 4.908333, 0.129856, -0.000804, 0.000780, 1496957379.864100, 2.886905, 1.000000, 16.817222, 16.276798, 13.658351, -0.446809
-16.3188, 4.71451, -28.507026, 4.908333, 0.060442, -0.000804, 0.000000, 1496957379.873600, 2.886955, 1.000000, 16.866306, 16.276798, 13.672084, -0.446809
-16.3679, 4.72629, -28.507579, 4.908333, 0.085097, -0.000765, 0.000780, 1496957379.884200, 2.886943, 1.000000, 16.915389, 16.179140, 13.672084, -0.425532
-16.417, 4.73808, -28.508139, 4.908333, 0.132508, -0.000765, 0.000000, 1496957379.894400, 2.886980, 1.000000, 16.964472, 16.179140, 13.627832, -0.425532
-16.4661, 4.74986, -28.508667, 4.913889, 0.058443, -0.000727, 0.000779, 1496957379.903500, 2.886993, 1.000000, 17.013611, 16.252384, 13.627832, -0.404255
-16.5152, 4.76159, -28.509278, 4.913889, 0.033121, -0.000727, 0.000000, 1496957379.914500, 2.886999, 1.000000, 17.062750, 16.252384, 13.694972, -0.404255
-16.5643, 4.77331, -28.509910, 4.916667, 0.022183, -0.000689, 0.000778, 1496957379.923900, 2.886966, 1.000000, 17.111917, 16.191349, 13.694972, -0.382979
-16.6134, 4.785, -28.510625, 4.916667, 0.150723, -0.000689, 0.000000, 1496957379.934600, 2.886944, 1.000000, 17.161083, 16.191349, 13.682765, -0.382979
-16.6625, 4.79668, -28.511367, 4.919445, 0.217200, -0.000689, 0.000000, 1496957379.944200, 2.886899, 1.000000, 17.210278, 16.191349, 13.682765, -0.382979
-16.7117, 4.80834, -28.512136, 4.919445, 0.189644, -0.000689, 0.000000, 1496957379.953800, 2.886829, 1.000000, 17.259472, 16.191349, 13.667506, -0.382979
-16.7609, 4.81995, -28.512940, 4.919445, 0.059945, -0.000689, 0.000000, 1496957379.964300, 2.886799, 1.000000, 17.308667, 16.252384, 13.667506, -0.382979
-16.8101, 4.83153, -28.513815, 4.919445, -0.008277, -0.000689, 0.000000, 1496957379.973900, 2.886747, 1.000000, 17.357861, 16.252384, 13.644617, -0.382979
-16.8593, 4.8431, -28.514690, 4.925000, 0.080518, -0.000689, 0.000000, 1496957379.984500, 2.886721, 1.000000, 17.407111, 16.203556, 13.644617, -0.382979
-16.9085, 4.85463, -28.515617, 4.925000, 0.123633, -0.000689, 0.000000, 1496957379.994900, 2.886684, 1.000000, 17.456361, 16.203556, 13.691920, -0.382979
-16.9578, 4.86615, -28.516545, 4.927778, 0.107713, -0.000689, 0.000000, 1496957380.004400, 2.886602, 1.000000, 17.505639, 16.252384, 13.691920, -0.382979
-17.007, 4.87763, -28.517497, 4.927778, 0.088616, -0.000689, 0.000000, 1496957380.013900, 2.886545, 1.000000, 17.554917, 16.252384, 13.647669, -0.382979
-17.0563, 4.88912, -28.518473, 4.927778, 0.075332, -0.000727, -0.000777, 1496957380.024400, 2.886483, 1.000000, 17.604194, 16.276798, 13.647669, -0.404255
-17.1056, 4.90058, -28.519430, 4.927778, 0.048607, -0.000727, 0.000000, 1496957380.034000, 2.886416, 1.000000, 17.653472, 16.276798, 13.633936, -0.404255
-17.1548, 4.91201, -28.520365, 4.930555, 0.064551, -0.000727, 0.000000, 1496957380.044500, 2.886367, 1.000000, 17.702778, 16.301212, 13.633936, -0.404255
-17.2041, 4.92342, -28.521295, 4.930555, -0.042571, -0.000727, 0.000000, 1496957380.054000, 2.886340, 1.000000, 17.752083, 16.301212, 13.636988, -0.404255
-17.2534, 4.93482, -28.522178, 4.930555, -0.015247, -0.000727, 0.000000, 1496957380.064500, 2.886341, 1.000000, 17.801389, 16.289005, 13.636988, -0.404255
-17.3027, 4.94621, -28.523015, 4.930555, -0.010387, -0.000727, 0.000000, 1496957380.074000, 2.886297, 1.000000, 17.850694, 16.289005, 13.682765, -0.404255
-17.351, 4.95808, -28.523644, 4.930555, 0.027002, -0.000727, 0.000000, 1496957380.084500, 2.886176, 1.000000, 17.900000, 16.289005, 13.682765, -0.404255
-17.3996, 4.96976, -28.524188, 4.930555, 0.015068, -0.000727, 0.000000, 1496957380.094100, 2.886124, 1.000000, 17.949306, 16.289005, 13.647669, -0.404255
-17.4482, 4.98147, -28.524781, 4.930555, 0.091520, -0.000765, -0.000776, 1496957380.103500, 2.886111, 1.000000, 17.998611, 16.227970, 13.647669, -0.425532
-17.4967, 4.99316, -28.525264, 4.930555, -0.086543, -0.000765, 0.000000, 1496957380.114100, 2.886061, 1.000000, 18.047917, 16.227970, 13.629358, -0.425532
-17.5452, 5.00486, -28.525816, 4.930555, -0.124755, -0.000765, 0.000000, 1496957380.123500, 2.886038, 1.000000, 18.097222, 16.313421, 13.629358, -0.425532
-17.5937, 5.01653, -28.526383, 4.930555, -0.017114, -0.000765, 0.000000, 1496957380.134100, 2.886035, 1.000000, 18.146528, 16.313421, 13.627832, -0.425532
-17.6423, 5.0282, -28.526960, 4.930555, 0.049712, -0.000765, 0.000000, 1496957380.143500, 2.885981, 1.000000, 18.195833, 16.264591, 13.627832, -0.425532
-17.6908, 5.03984, -28.527557, 4.930555, 0.049776, -0.000765, 0.000000, 1496957380.154200, 2.885953, 1.000000, 18.245139, 16.264591, 13.665980, -0.425532
-17.7394, 5.05146, -28.528191, 4.927778, 0.011612, -0.000727, 0.000777, 1496957380.163800, 2.885943, 1.000000, 18.294417, 16.264591, 13.665980, -0.404255
-17.7879, 5.06306, -28.528825, 4.927778, -0.063797, -0.000727, 0.000000, 1496957380.174400, 2.885887, 1.000000, 18.343694, 16.264591, 13.667506, -0.404255
-17.8365, 5.07464, -28.529507, 4.930555, -0.064542, -0.000689, 0.000776, 1496957380.184000, 2.885822, 1.000000, 18.393000, 16.264591, 13.667506, -0.382979
-17.885, 5.08623, -28.530157, 4.930555, -0.155686, -0.000689, 0.000000, 1496957380.193500, 2.885756, 1.000000, 18.442306, 16.264591, 13.647669, -0.382979
-17.9335, 5.09783, -28.530873, 4.927778, -0.066721, -0.000689, 0.000000, 1496957380.204100, 2.885720, 1.000000, 18.491583, 16.252384, 13.647669, -0.382979
-17.982, 5.10941, -28.531548, 4.927778, -0.126253, -0.000689, 0.000000, 1496957380.213500, 2.885696, 1.000000, 18.540861, 16.252384, 13.626307, -0.382979
-18.0306, 5.12102, -28.532284, 4.933333, 0.133245, -0.000651, 0.000776, 1496957380.224100, 2.885620, 1.000000, 18.590194, 16.313421, 13.626307, -0.361702
-18.0791, 5.13266, -28.532968, 4.933333, 0.095271, -0.000651, 0.000000, 1496957380.234600, 2.885543, 1.000000, 18.639528, 16.313421, 13.685817, -0.361702
-18.1276, 5.14434, -28.533658, 4.936111, -0.041853, -0.000612, 0.000775, 1496957380.244100, 2.885475, 1.000000, 18.688889, 16.301212, 13.685817, -0.340426
-18.176, 5.15606, -28.534348, 4.936111, -0.176817, -0.000612, 0.000000, 1496957380.253500, 2.885449, 1.000000, 18.738250, 16.301212, 13.606470, -0.340426
-18.2245, 5.16778, -28.534994, 4.930555, -0.114791, -0.000536, 0.001553, 1496957380.264000, 2.885396, 1.000000, 18.787556, 16.301212, 13.606470, -0.297872
-18.2729, 5.17951, -28.535545, 4.930555, -0.274425, -0.000536, 0.000000, 1496957380.274500, 2.885409, 1.000000, 18.836861, 16.301212, 13.620203, -0.297872
-18.3214, 5.19125, -28.536057, 4.933333, -0.097478, -0.000498, 0.000776, 1496957380.284200, 2.885426, 1.000000, 18.886194, 16.313421, 13.620203, -0.276596
-18.3698, 5.20301, -28.536474, 4.933333, -0.120508, -0.000498, 0.000000, 1496957380.293800, 2.885432, 1.000000, 18.935528, 16.313421, 13.644617, -0.276596
-18.4182, 5.21475, -28.536805, 4.936111, -0.187928, -0.000459, 0.000775, 1496957380.304400, 2.885445, 1.000000, 18.984889, 16.264591, 13.644617, -0.255319
-18.4665, 5.22648, -28.537131, 4.936111, -0.185021, -0.000459, 0.000000, 1496957380.313900, 2.885439, 1.000000, 19.034250, 16.264591, 13.592736, -0.255319
-18.5149, 5.23823, -28.537403, 4.933333, -0.107273, -0.000421, 0.000776, 1496957380.324400, 2.885375, 1.000000, 19.083583, 16.264591, 13.592736, -0.234043
-18.5632, 5.24999, -28.537641, 4.933333, -0.181176, -0.000421, 0.000000, 1496957380.334000, 2.885380, 1.000000, 19.132917, 16.264591, 13.615625, -0.234043
-18.6116, 5.26176, -28.537937, 4.927778, -0.149091, -0.000421, 0.000000, 1496957380.344500, 2.885444, 1.000000, 19.182194, 16.179140, 13.615625, -0.234043
-18.6599, 5.27357, -28.538147, 4.927778, 0.013429, -0.000421, 0.000000, 1496957380.354200, 2.885433, 1.000000, 19.231472, 16.179140, 13.644617, -0.234043
-18.7082, 5.2854, -28.538431, 4.927778, -0.003619, -0.000421, 0.000000, 1496957380.363800, 2.885495, 1.000000, 19.280750, 16.276798, 13.644617, -0.234043
-18.7566, 5.29729, -28.538692, 4.927778, 0.058504, -0.000421, 0.000000, 1496957380.374600, 2.885524, 1.000000, 19.330028, 16.276798, 13.652246, -0.234043
-18.8049, 5.30918, -28.539002, 4.922222, -0.010222, -0.000421, 0.000000, 1496957380.384200, 2.885536, 1.000000, 19.379250, 16.301212, 13.652246, -0.234043
-18.8531, 5.32108, -28.539288, 4.922222, -0.234541, -0.000421, 0.000000, 1496957380.393600, 2.885616, 1.000000, 19.428472, 16.301212, 13.685817, -0.234043
-18.9014, 5.333, -28.539596, 4.916667, -0.125911, -0.000421, 0.000000, 1496957380.404700, 2.885686, 1.000000, 19.477639, 16.276798, 13.685817, -0.234043
-18.9496, 5.3449, -28.539791, 4.916667, -0.210731, -0.000421, 0.000000, 1496957380.414700, 2.885722, 1.000000, 19.526806, 16.276798, 13.618677, -0.234043
-18.9979, 5.35684, -28.539996, 4.911111, -0.101059, -0.000421, 0.000000, 1496957380.424100, 2.885700, 1.000000, 19.575917, 16.227970, 13.618677, -0.234043
-19.0461, 5.36876, -28.540067, 4.911111, -0.115891, -0.000421, 0.000000, 1496957380.433600, 2.885748, 1.000000, 19.625028, 16.227970, 13.652246, -0.234043
